loss,delta_loss,lr,grad_norm,update_ratio,layer_grad_mean,layer_grad_std,attn_entropy_mean,attn_entropy_std,fp16_overflow,target
-0.08490790606484087,0.2509525503896368,3.3881317890172014e-21,0.2004818643427275,0.2004438563932748,0.0819292508452779,0.21573023931138188,0.0,0.0,0.0,-0.07923233509063701
-0.339685405413204,-0.1890076621964704,3.3881317890172014e-21,0.0781104856285074,0.07806687734063598,0.0025789825424201705,0.08818106819175733,0.0,0.0,0.0,-0.051144838333129
-0.5041454582462421,-0.12013224278395863,3.3881317890172014e-21,-0.030071890304178086,-0.030120485460226352,-0.08922086167131144,-0.022044711621397897,0.0,0.0,0.0,0.33704483509063704
0.579647416903054,0.8317762451634735,3.3881317890172014e-21,0.10576388201728246,0.1057221252836939,0.03781247541128648,0.11492796043038613,0.0,0.0,0.0,0.14313793182373002
1.0399181421092354,0.35628284663127585,3.3881317890172014e-21,0.07765140542790544,0.07760852533748934,-0.004016813465962155,0.08845657764158374,0.0,0.0,0.0,-0.015777111053466002
0.9891856615311297,-0.03340443392705262,3.3881317890172014e-21,0.10797097988674864,0.10792985240275817,-0.009867450826645184,0.12300175207800362,0.0,0.0,0.0,-0.292129039764404
0.04982288554992899,-0.7110673513365404,3.3881317890172014e-21,0.03938235852594129,0.03933807497952934,-0.030031491821963435,0.04869154500911009,0.0,0.0,0.0,0.369109630584716
1.2367225087680895,0.9104046917316342,3.3881317890172014e-21,0.04735067580785286,0.04730701713877454,-0.016853101966570763,0.05603095745294935,0.0,0.0,0.0,-0.367149710655212
0.05612515466759256,-0.895031063618277,3.3881317890172014e-21,0.07219441735321082,0.07215226376498213,0.018896323629815803,0.07953490770138472,0.0,0.0,0.0,-0.26652038097381503
-0.8008910636756453,-0.6482704730664167,3.3881317890172014e-21,0.03232902358655844,0.03228508332472783,-0.03270635504039741,0.041103539746361724,0.0,0.0,0.0,0.029940366744995003
-0.7046155751375803,0.07870276042480767,3.3881317890172014e-21,-0.018425435192213784,-0.01847174113272259,-0.024161782177471548,-0.0172511971771339,0.0,0.0,0.0,0.49628961086273105
0.8912407865805928,1.2222720880378484,3.3881317890172014e-21,0.05134742832214628,0.05130491512641004,0.023706912833004745,0.0554129400794107,0.0,0.0,0.0,-0.313019633293151
-0.11529725532037213,-0.7622947142977533,3.3881317890172014e-21,0.02386702546108089,0.023823320682002727,-0.02795000060492347,0.031011861291689494,0.0,0.0,0.0,0.21621310710906902
0.579952161380187,0.5354758658552177,3.3881317890172014e-21,0.05785635394987278,0.05781463179006565,0.021307804488927787,0.06307371484405848,0.0,0.0,0.0,-0.079082489013671
0.3256565032994409,-0.1886402135951423,3.3881317890172014e-21,0.022503126169294767,0.022459788427968544,-0.048593386106089445,0.032004423727145494,0.0,0.0,0.0,0.045938372611999005
0.4733747762094838,0.11793264884692867,3.3881317890172014e-21,-0.0665432823317403,-0.0665911156669672,-0.13898278087698712,-0.056956530299834565,0.0,0.0,0.0,0.10504603385925201
